,Date,Close,High,Low,Open,Volume,3D_MA,5D_MA,3D_EMA,5D_EMA,Ticker
176,2024-11-08,208.17999267578125,209.9600067138672,207.44000244140625,209.72000122070312,36075800,208.43999735514322,204.1199981689453,207.11692410858532,204.61233547711566,AMZN
177,2024-11-11,206.83999633789062,209.64999389648438,205.58999633789062,208.5,35456000,208.3566640218099,206.33199768066407,206.97846022323796,205.35488909737398,AMZN
178,2024-11-12,208.91000366210938,209.5399932861328,206.00999450683594,208.3699951171875,38942900,207.9766642252604,208.21399841308593,207.94423194267367,206.53992728561911,AMZN
179,2024-11-13,214.10000610351562,215.08999633789062,209.13999938964844,209.39999389648438,46212900,209.95000203450522,209.61600036621093,211.02211902309466,209.0599535582513,AMZN
180,2024-11-14,211.47999572753906,215.89999389648438,210.8800048828125,214.16000366210938,42620300,211.49666849772134,209.9019989013672,211.25105737531686,209.86663428134725,AMZN
181,2024-11-15,202.61000061035156,207.33999633789062,199.61000061035156,206.75999450683594,86591100,209.39666748046875,208.78800048828126,206.9305289928342,207.44775639101536,AMZN
182,2024-11-18,201.6999969482422,204.6699981689453,200.9499969482422,204.14999389648438,36512500,205.2633310953776,207.76000061035157,204.31526297053819,205.53183657675766,AMZN
183,2024-11-19,204.61000061035156,205.3000030517578,198.77999877929688,199.3300018310547,31197900,202.97333272298178,206.9,204.46263179044487,205.22455792128898,AMZN
184,2024-11-20,202.8800048828125,203.1300048828125,199.4499969482422,202.97999572753906,32769000,203.0633341471354,204.65599975585937,203.6713183366287,204.44304024179684,AMZN
185,2024-11-21,198.3800048828125,203.49000549316406,195.75,203.49000549316406,58800000,201.95667012532553,202.03600158691407,201.0256616097206,202.42202845546876,AMZN
186,2024-11-22,197.1199951171875,199.25999450683594,196.75,198.25,31530800,199.46000162760416,200.93800048828126,199.07282836345405,200.65468400937502,AMZN
187,2024-11-25,201.4499969482422,201.9499969482422,199.0,199.27999877929688,40685700,198.98333231608072,200.88800048828125,200.26141265584812,200.91978832233076,AMZN
188,2024-11-26,207.86000061035156,208.0,201.7899932861328,201.89999389648438,41673700,202.1433308919271,201.53800048828126,204.06070663309984,203.23319241833772,AMZN
189,2024-11-27,205.74000549316406,207.63999938964844,205.0500030517578,206.97999572753906,28061600,205.01666768391928,202.11000061035156,204.90035606313194,204.0687967766132,AMZN
190,2024-11-29,207.88999938964844,208.1999969482422,204.58999633789062,205.8300018310547,24892400,207.16333516438803,204.01199951171876,206.3951777263902,205.34253098095832,AMZN
191,2024-12-02,210.7100067138672,212.99000549316406,209.50999450683594,209.9600067138672,39523200,208.11333719889322,206.7300018310547,208.5525922201287,207.13168955859464,AMZN
192,2024-12-03,213.44000244140625,214.02000427246094,209.64999389648438,210.30999755859375,32214800,210.68000284830728,209.1280029296875,210.99629733076748,209.23446051953186,AMZN
193,2024-12-04,218.16000366210938,220.0,215.75,215.9600067138672,48745700,214.10333760579428,211.18800354003906,214.5781504964384,212.20964156705773,AMZN
194,2024-12-05,220.5500030517578,222.14999389648438,217.3000030517578,218.02999877929688,41140200,217.38333638509116,214.1500030517578,217.5640767740981,214.98976206195778,AMZN
195,2024-12-06,227.02999877929688,227.14999389648438,220.60000610351562,220.75,44178100,221.91333516438803,217.9780029296875,222.2970377766975,219.00317430107083,AMZN
196,2024-12-09,226.08999633789062,230.0800018310547,225.6699981689453,227.2100067138672,46819400,224.5566660563151,221.0540008544922,224.19351705729406,221.36544831334413,AMZN
197,2024-12-10,225.0399932861328,229.05999755859375,224.1999969482422,226.08999633789062,31199900,226.05332946777344,223.3739990234375,224.61675517171344,222.59029663760703,AMZN
198,2024-12-11,230.25999450683594,231.1999969482422,226.25999450683594,226.41000366210938,35385800,227.12999471028647,225.79399719238282,227.43837483927467,225.14686259401668,AMZN
199,2024-12-12,228.97000122070312,231.08999633789062,227.6300048828125,229.8300018310547,28204100,228.08999633789062,227.47799682617188,228.2041880299889,226.42124213624552,AMZN
200,2024-12-13,227.4600067138672,230.1999969482422,225.86000061035156,228.39999389648438,28768100,228.89666748046875,227.56399841308593,227.83209737192806,226.76749699545275,AMZN
201,2024-12-16,232.92999267578125,233.0,228.00999450683594,230.22999572753906,37552100,229.7866668701172,228.93199768066407,230.38104502385465,228.82166222222895,AMZN
202,2024-12-17,231.14999389648438,232.72999572753906,227.85000610351562,232.38999938964844,35948100,230.5133310953776,230.15399780273438,230.76551946016951,229.5977727803141,AMZN
203,2024-12-18,220.52000427246094,231.39999389648438,220.11000061035156,230.77000427246094,43281400,228.1999969482422,228.20599975585938,225.64276186631523,226.57184994436307,AMZN
204,2024-12-19,223.2899932861328,226.08999633789062,222.9199981689453,224.91000366210938,39918700,224.98666381835938,227.06999816894532,224.46637757622403,225.47789772495298,AMZN
205,2024-12-20,224.9199981689453,226.2100067138672,218.72999572753906,219.83999633789062,88279200,222.90999857584634,226.56199645996094,224.69318787258467,225.29193120628378,AMZN
206,2024-12-23,225.05999755859375,226.8800048828125,223.89999389648438,225.00999450683594,28070000,224.42332967122397,224.98799743652344,224.8765927155892,225.21461999038712,AMZN
207,2024-12-24,229.0500030517578,229.13999938964844,226.1300048828125,226.94000244140625,15007500,226.34333292643228,224.56799926757813,226.9632978836735,226.49308101084404,AMZN
208,2024-12-26,227.0500030517578,228.5,226.6699981689453,228.5,16146700,227.05333455403647,225.8739990234375,227.00665046771564,226.67872169114864,AMZN
209,2024-12-27,223.75,226.02999877929688,220.89999389648438,225.60000610351562,27367100,226.61666870117188,225.96600036621095,225.37832523385782,225.70248112743246,AMZN
210,2024-12-30,221.3000030517578,223.0,218.42999267578125,220.05999755859375,28321200,224.03333536783853,225.24200134277345,223.33916414280782,224.2349884355409,AMZN
211,2024-12-31,219.38999938964844,223.22999572753906,218.94000244140625,222.97000122070312,24819700,221.4800008138021,224.10800170898438,221.36458176622813,222.6199920869101,AMZN
212,2025-01-02,220.22000122070312,225.14999389648438,218.19000244140625,222.02999877929688,33956600,220.30333455403647,222.34200134277344,220.79229149346563,221.81999513150777,AMZN
213,2025-01-03,224.19000244140625,225.36000061035156,221.6199951171875,222.50999450683594,27515600,221.26666768391928,221.77000122070314,222.49114696743595,222.6099975681406,AMZN
214,2025-01-06,227.61000061035156,228.83999633789062,224.83999633789062,226.77999877929688,31849800,224.0066680908203,222.54200134277343,225.05057378889376,224.27666524887763,AMZN
215,2025-01-07,222.11000061035156,228.3800048828125,221.4600067138672,227.89999389648438,28084200,224.63666788736978,222.7040008544922,223.58028719962266,223.5544437027023,AMZN
216,2025-01-08,222.1300048828125,223.52000427246094,220.1999969482422,223.19000244140625,25033300,223.95000203450522,223.252001953125,222.85514604121758,223.07963076273904,AMZN
217,2025-01-10,218.94000244140625,221.7100067138672,216.5,221.4600067138672,36811500,221.06000264485678,222.99600219726562,220.89757424131193,221.6997546556281,AMZN
218,2025-01-13,218.4600067138672,219.39999389648438,216.47000122070312,218.05999755859375,27262700,219.8433380126953,221.85000305175782,219.67879047758956,220.61983867504114,AMZN
219,2025-01-14,217.75999450683594,221.82000732421875,216.1999969482422,220.44000244140625,24711700,218.38666788736978,219.8800018310547,218.71939249221276,219.6665572856394,AMZN
220,2025-01-15,223.35000610351562,223.57000732421875,220.75,222.8300018310547,31291300,219.8566691080729,220.1280029296875,221.0346992978642,220.89437355826482,AMZN
221,2025-01-16,220.66000366210938,224.64999389648438,220.30999755859375,224.4199981689453,24757300,220.59000142415366,219.83400268554686,220.8473514799868,220.81625025954634,AMZN
222,2025-01-17,225.94000244140625,226.50999450683594,223.0800018310547,225.83999633789062,42370100,223.3166707356771,221.23400268554687,223.39367696069652,222.52416765349966,AMZN
223,2025-01-21,230.7100067138672,231.77999877929688,226.94000244140625,228.89999389648438,39951500,225.77000427246094,223.6840026855469,227.05184183728187,225.2527806736222,AMZN
224,2025-01-22,235.00999450683594,235.44000244140625,231.19000244140625,232.02000427246094,41448200,230.55333455403647,227.13400268554688,231.0309181720589,228.50518528469345,AMZN
225,2025-01-23,235.4199981689453,235.52000427246094,231.50999450683594,234.10000610351562,26404400,233.7133331298828,229.54800109863282,233.22545817050212,230.81012291277744,AMZN
226,2025-01-24,234.85000610351562,236.39999389648438,232.92999267578125,234.5,25890700,235.09333292643228,232.38600158691406,234.03773213700887,232.1567506430235,AMZN
227,2025-01-27,235.4199981689453,235.61000061035156,225.86000061035156,226.2100067138672,49428300,235.2300008138021,234.28200073242186,234.7288651529771,233.24449981833078,AMZN
228,2025-01-28,238.14999389648438,241.77000427246094,233.97999572753906,234.2899932861328,41587200,236.13999938964844,235.7699981689453,236.43942952473074,234.87966451104867,AMZN
229,2025-01-29,237.07000732421875,240.38999938964844,236.14999389648438,239.02000427246094,26091700,236.87999979654947,236.18200073242187,236.75471842447473,235.60977878210537,AMZN
230,2025-01-30,234.63999938964844,237.9499969482422,232.22000122070312,237.13999938964844,32020700,236.62000020345053,236.0260009765625,235.69735890706158,235.28651898461973,AMZN
231,2025-01-31,237.67999267578125,240.2899932861328,236.41000366210938,236.5,36162400,236.4633331298828,236.5919982910156,236.68867579142142,236.08434354834026,AMZN
232,2025-02-03,237.4199981689453,239.25,232.89999389648438,234.05999755859375,37285900,236.57999674479166,236.99199829101562,237.05433698018336,236.52956175520862,AMZN
233,2025-02-04,242.05999755859375,242.52000427246094,238.02999877929688,239.00999450683594,29713800,239.05332946777344,237.7739990234375,239.55716726938857,238.37304035633701,AMZN
234,2025-02-05,236.1699981689453,238.32000732421875,235.1999969482422,237.02000427246094,38727300,238.54999796549478,237.5939971923828,237.86358271916694,237.6386929605398,AMZN
235,2025-02-06,238.8300018310547,239.66000366210938,236.00999450683594,238.00999450683594,60897100,239.0199991861979,238.43199768066407,238.34679227511083,238.03579591737812,AMZN
236,2025-02-07,229.14999389648438,234.80999755859375,228.05999755859375,232.5,77539300,234.71666463216147,236.7259979248047,233.7483930857976,235.07386191041357,AMZN
237,2025-02-10,233.13999938964844,233.9199981689453,229.1999969482422,230.5500030517578,35419900,233.7066650390625,235.8699981689453,233.44419623772302,234.42924107015855,AMZN
238,2025-02-11,232.75999450683594,233.44000244140625,230.1300048828125,231.9199981689453,23713700,231.6833292643229,234.00999755859374,233.10209537227948,233.87282554905102,AMZN
239,2025-02-12,228.92999267578125,231.17999267578125,228.16000366210938,230.4600067138672,32285200,231.60999552408853,232.56199645996094,231.01604402403035,232.22521459129445,AMZN
240,2025-02-13,230.3699951171875,230.4199981689453,227.52000427246094,228.85000610351562,31346500,230.68666076660156,230.8699951171875,230.69301957060893,231.6068080999255,AMZN
241,2025-02-14,228.67999267578125,229.88999938964844,227.22999572753906,229.1999969482422,27031100,229.32666015625,230.77599487304687,229.6865061231951,230.6312029585441,AMZN
242,2025-02-18,226.64999389648438,229.3000030517578,223.72000122070312,228.82000732421875,42975100,228.56666056315103,229.47799377441407,228.16825000983974,229.30413327119086,AMZN
243,2025-02-19,226.6300048828125,226.8300018310547,223.7100067138672,225.52000427246094,28566700,227.31999715169272,228.2519958496094,227.39912744632613,228.41275714173142,AMZN
244,2025-02-20,222.8800048828125,225.1300048828125,221.80999755859375,224.77999877929688,30001700,225.38666788736978,227.04199829101563,225.13956616456932,226.56850638875846,AMZN
245,2025-02-21,216.5800018310547,223.30999755859375,214.74000549316406,223.27999877929688,55323900,222.0300038655599,224.28399963378905,220.859783997812,223.2390048695239,AMZN
246,2025-02-24,212.7100067138672,217.72000122070312,212.4199981689453,217.4499969482422,42387600,217.39000447591147,221.09000244140626,216.78489535583958,219.72933881763836,AMZN
247,2025-02-25,212.8000030517578,213.33999633789062,204.16000366210938,211.6300048828125,58958000,214.0300038655599,218.32000427246095,214.7924492037987,217.41956022901152,AMZN
248,2025-02-26,214.35000610351562,218.16000366210938,213.08999633789062,214.94000244140625,39120600,213.28667195638022,215.86400451660157,214.57122765365716,216.3963755205129,AMZN
249,2025-02-27,208.74000549316406,219.97000122070312,208.3699951171875,218.35000610351562,40548600,211.96333821614584,213.03600463867187,211.6556165734106,213.8442521780633,AMZN
250,2025-02-28,212.27999877929688,212.6199951171875,206.99000549316406,208.64999389648438,51771700,211.79000345865884,212.1760040283203,211.96780767635374,213.3228343784745,AMZN
251,2025-03-03,205.02000427246094,214.00999450683594,202.5500030517578,213.35000610351562,42948400,208.68000284830728,210.63800354003905,208.49390597440734,210.55522434313667,AMZN
252,2025-03-04,203.8000030517578,206.8000030517578,197.42999267578125,200.11000061035156,60714200,207.03333536783853,208.83800354003907,206.14695451308256,208.30348391267708,AMZN
